T,Tbar,mu,mubar,sw_end_t,sw_end_x,univ_point_t,univ_point_x,outcome,err_sw_t,err_sw_x
15,22.75,0.06666666666666667,0.043956043956,12.4108912696,0.888716836335,703.2956426686558,0.707018876137,1.23056711082361,-6.08864863779e-08,-2.91803927649e-07,3.54855034246e-13
15,22.5,0.06666666666666667,0.0444444444444,12.386286559,0.887774171607,703.3421974179824,0.705659086746,1.20298727492774,-3.57771618809e-08,-2.75722021146e-07,1.12580084144e-12
15,22.25,0.06666666666666667,0.0449438202247,12.3560061136,0.886815036047,703.1339190400435,0.708534333483,1.17534420667778,5.97046080652e-15,3.85466641922e-15,1.4211132271e-12
15,22.0,0.06666666666666667,0.0454545454545,12.3310715701,0.885838220668,703.1998613361121,0.706841732489,1.14808872070707,-1.70842005365e-14,-3.61042492243e-14,7.91977594616e-13
15,21.75,0.06666666666666667,0.0459770114943,12.3059088569,0.884843117631,703.2662638799479,0.705127893344,1.12098580378442,-1.47634774753e-13,1.69640233643e-14,-2.93626234438e-13
15,21.5,0.06666666666666667,0.046511627907,12.2804206499,0.883829656689,703.3331786794122,0.703391634879,1.09404147374175,-1.37813566643e-12,-6.76117157082e-15,-7.11541936482e-13
15,21.25,0.06666666666666667,0.0470588235294,12.2545640441,0.882797489898,703.4006314244835,0.701632189104,1.06726186320984,1.65243760481e-13,4.61295479286e-13,2.37415122284e-13
15,21.0,0.06666666666666667,0.047619047619,12.2338324761,0.881746078145,703.7370121217393,0.695266925024,1.04086825629371,-8.0377308259e-10,-2.85930360794e-07,2.44110287539e-14
15,20.75,0.06666666666666667,0.0481927710843,12.2034667694,0.880674671173,703.6248550742112,0.696558730004,1.01424424627017,-1.34311159148e-08,-9.34796737454e-08,2.25326701742e-13
15,20.5,0.06666666666666667,0.0487804878049,12.1818442368,0.87958292395,703.957069160515,0.690107634149,0.988335684399728,-2.47873415863e-08,-3.83600171719e-07,-1.09967590589e-13
15,20.25,0.06666666666666667,0.0493827160494,12.1472287325,0.878470168698,703.6760974910617,0.694350646266,0.961917330494862,-3.44971603919e-08,-1.36881847765e-11,2.23779328401e-16
15,20.0,0.06666666666666667,0.05,12.1219278189,0.877335809689,703.8737264023941,0.690277651275,0.936102552816622,-4.4292774978e-08,-1.40015511666e-07,-2.86030227281e-12
15,19.75,0.06666666666666667,0.0506329113924,12.0928923442,0.876179210846,703.9068175533814,0.689012577849,0.910423285664327,-5.08326934368e-08,-9.93833392013e-08,-3.84407783383e-13
15,19.5,0.06666666666666667,0.0512820512821,12.0621942937,0.874999589386,703.8786250166612,0.688796274434,0.884956399913049,-6.12832230747e-08,1.15311452314e-08,2.32563968083e-13
15,19.25,0.06666666666666667,0.0519480519481,12.0332259984,0.873796389036,703.9597918163593,0.686672300439,0.859728788022269,-6.45626273799e-08,1.2554020895e-09,-4.58209858945e-14
15,19.0,0.06666666666666667,0.0526315789474,12.0006733372,0.87256878411,703.8809010717671,0.687279719405,0.834786560970541,-6.65432583581e-08,1.72911204152e-07,3.1918911958e-13
15,18.75,0.06666666666666667,0.0533333333333,11.9696558216,0.871315961637,703.9047114674652,0.686110388357,0.810059783145449,-6.94487203784e-08,2.30992712596e-07,-1.91791027504e-13
15,18.5,0.06666666666666667,0.0540540540541,11.9459487183,0.870037176342,704.3323517476665,0.677898095666,0.785484176573316,-6.82493571077e-08,-1.7726078054e-07,4.59299265287e-13
15,18.25,0.06666666666666667,0.0547945205479,11.9083175314,0.86873155909,704.066229191038,0.681789497997,0.761230538014653,-6.5189392604e-08,2.21334040897e-07,5.41691691502e-12
15,18.0,0.06666666666666667,0.0555555555556,11.8785507498,0.867398068829,704.2365947064116,0.678051548712,0.737135997394462,-7.06524547247e-08,1.12616133919e-07,-2.39777642186e-12
15,17.75,0.06666666666666667,0.056338028169,11.8559159756,0.866036259344,704.7982495331762,0.667035247928,0.713723458707159,-5.26417619217e-08,-4.8020946346e-07,-1.73291936356e-13
15,17.5,0.06666666666666667,0.0571428571429,11.8119763334,0.864644648317,704.2882922575991,0.675503408109,0.689939865918067,-4.28933125072e-08,2.36502542804e-07,7.04158953369e-13
15,17.25,0.06666666666666667,0.0579710144928,11.7796365321,0.863222476974,704.4099024278181,0.672539590608,0.666685212897717,-2.73822395161e-08,1.86171225685e-07,1.07627795565e-12
15,17.0,0.06666666666666667,0.0588235294118,11.7487515468,0.861768596982,704.6403782752841,0.667583366177,0.643699650772772,-1.09478594897e-08,2.00803056781e-11,-3.17668114036e-12
15,16.75,0.06666666666666667,0.0597014925373,11.7145362163,0.860280820781,704.7225086141079,0.665243580862,0.621060202156328,-2.66069024612e-08,-3.61391867815e-09,-1.47248185867e-12
15,16.5,0.06666666666666667,0.0606060606061,11.6795155362,0.85876047401,704.799504063684,0.662970821534,0.598722298335507,1.53765647506e-14,3.44952907308e-15,4.96359897628e-13
15,16.25,0.06666666666666667,0.0615384615385,11.6437629604,0.857205471631,704.880554798882,0.66060588052,0.576694032120563,-2.58512676733e-14,-9.13069295113e-15,-5.2065990408e-13
15,16.0,0.06666666666666667,0.0625,11.6075432814,0.855612835172,704.9619526811165,0.658203026897,0.554983484488201,-9.55326929647e-12,1.08204174475e-12,5.56714396804e-13
15,15.75,0.06666666666666667,0.0634920634921,11.570949683,0.853980374813,705.0440897857193,0.655762092488,0.533598801088965,-1.4156097995e-13,3.09598393066e-13,4.89330798104e-13
15,15.5,0.06666666666666667,0.0645161290323,11.5336090605,0.852309002777,705.127233071254,0.653278860886,0.512548140640775,-4.32159428414e-15,1.14241522841e-14,-9.1546215053e-13
15,15.25,0.06666666666666667,0.0655737704918,11.495535132,0.850597002853,705.2112357606027,0.650752355795,0.491839661743614,3.6871323177e-14,3.1439904965e-14,1.50018886202e-13
15,15.0,0.06666666666666667,0.0666666666667,11.4569130012,0.848842728477,705.3079350024911,0.647959722643,0.471481795933076,-5.15674064428e-09,-1.61240381202e-08,-2.43832731783e-14
15,14.75,0.06666666666666667,0.0677966101695,11.4167171459,0.847047478635,705.3824202925884,0.6455608058,0.451481931634628,5.38592719186e-14,8.98469972558e-15,-2.68118860447e-14
15,14.5,0.06666666666666667,0.0689655172414,11.3780092974,0.845200494135,705.5396086321394,0.641556406642,0.431857679394182,-1.10865424042e-09,-9.91526413202e-08,-1.72612792115e-13
15,14.25,0.06666666666666667,0.0701754385965,11.3426136502,0.84330826297,705.9458886691186,0.632516600794,0.412855785810903,-1.2226075343e-08,-5.6367707542e-07,3.1732255712e-13
