T,Tbar,mu,mubar,sw_end_t,sw_end_x,univ_point_t,univ_point_x,outcome,err_sw_t,err_sw_x
58,60,0.0172413793103,0.0166666666667,30.4165780722,0.905774005187,673.2582980521137,0.717455260065,0.179940234053642,-6.12337474473e-08,-5.40324566985e-09,1.51492707268e-12
58,62,0.0172413793103,0.0161290322581,30.6465411102,0.908319794987,674.6890986973009,0.708785911496,0.189956015416640,-1.43374708496e-07,-7.45973234559e-07,6.7253702607e-12
58,64,0.0172413793103,0.015625,30.5596931835,0.910730251022,671.0413273672015,0.736208517045,0.199517161818492,-1.36937791567e-07,4.23004198689e-07,-4.95068777639e-11
58,66,0.0172413793103,0.0151515151515,30.8109170099,0.913015577526,673.1187477476137,0.723963073351,0.209202962656607,-1.78214359491e-07,-4.63505558165e-07,-1.76923406481e-12
58,68,0.0172413793103,0.0147058823529,30.8986604924,0.915185921983,672.5387653295049,0.729765535139,0.218786505596842,-1.88471583422e-07,-4.04864625487e-07,3.51643714147e-12
58,70,0.0172413793103,0.0142857142857,31.0644741552,0.917249681813,673.1889033450636,0.726537855188,0.228600517158898,-2.3520071754e-07,-7.94828310894e-07,1.29207755606e-12
58,72,0.0172413793103,0.0138888888889,31.0034521181,0.919221133839,670.5094345327857,0.746763285458,0.237679691902934,1.11931344151e-13,8.41777820961e-15,-8.71584748818e-12
58,74,0.0172413793103,0.0135135135135,31.0877388934,0.921093337448,670.0882256645572,0.75103537212,0.247048752611045,-1.23460964352e-14,-7.04957659342e-17,1.21494481142e-11
58,76,0.0172413793103,0.0131578947368,31.1526917407,0.922879720451,669.4174570212501,0.756774554728,0.256331426488274,-2.10638338226e-08,7.80096764168e-08,-6.47563946909e-12
58,78,0.0172413793103,0.0128205128205,31.2484567325,0.924587294954,669.3190926328194,0.75886729182,0.265509068054425,-1.10936793514e-08,-1.33592514429e-08,3.64433067057e-11
58,80,0.0172413793103,0.0125,31.3188362596,0.926221780917,668.877204631464,0.762998100782,0.274591158086147,4.72467947605e-13,1.02556512005e-13,6.82663092721e-11
58,82,0.0172413793103,0.0121951219512,31.4450158515,0.927782666731,669.3205416863464,0.761542860584,0.283621792211818,-2.27347915316e-08,-2.44097842574e-07,2.93182145228e-13
58,84,0.0172413793103,0.0119047619048,31.4598456076,0.929281176605,668.1078135808475,0.770340997077,0.292443316761091,7.20798452714e-13,1.83307343489e-13,4.7903347955e-13
58,86,0.0172413793103,0.0116279069767,31.5262487708,0.930717225632,667.7344049578272,0.773839430495,0.301208226255978,-4.8427971194e-14,1.28706001457e-15,-1.32976962774e-13
58,88,0.0172413793103,0.0113636363636,31.5905468518,0.932095515018,667.3703398086408,0.777216321803,0.309863226587620,-6.01527762898e-10,-6.51987874038e-10,-9.37888655628e-13
58,90,0.0172413793103,0.0111111111111,31.6526301701,0.933419362006,667.0153867191707,0.780477008784,0.318407009914540,-1.87143764192e-08,-1.88471712907e-09,-2.46258569092e-11
58,92,0.0172413793103,0.0108695652174,31.7119503383,0.934693258253,666.6607005420748,0.783676771437,0.326838635489108,-2.12647658981e-09,-1.43683977281e-09,-6.47720765912e-12
58,94,0.0172413793103,0.0106382978723,31.773830139,0.935918284327,666.380358119202,0.786392739201,0.335157903950981,-9.60258817057e-09,-1.84405064714e-08,-1.84741111298e-13
58,96,0.0172413793103,0.0104166666667,31.8401459028,0.937097931231,666.2019094976218,0.78847925964,0.343367532642361,-1.5875702322e-08,-5.91831135039e-08,7.19257986503e-12
58,98,0.0172413793103,0.0102040816327,31.879821113,0.938234747322,665.6495758230311,0.79262649671,0.351456058772833,-1.79988904368e-08,-4.76947642812e-09,-3.79906939241e-11
58,100,0.0172413793103,0.01,31.933315565,0.939331161171,665.342029047399,0.795342536669,0.359436004123986,-1.36817434451e-08,-1.01728018382e-08,-1.86317627993e-12
58,102,0.0172413793103,0.00980392156863,31.9794725012,0.940390846337,664.9751083794517,0.798333824808,0.367303176517368,-2.38039890398e-15,-1.270403114e-14,5.95856697316e-12
58,104,0.0172413793103,0.00961538461538,32.0287498783,0.941411676458,664.6550016292249,0.801021973246,0.375058535716530,7.17856738205e-14,-1.67281716241e-14,-2.04649491797e-12
58,106,0.0172413793103,0.00943396226415,32.0932820946,0.942397008098,664.5851171587032,0.802330400236,0.382707223639397,-1.56476440413e-08,-5.61904686771e-08,-3.6091296618e-11
58,108,0.0172413793103,0.00925925925926,32.1248518981,0.943350913144,664.0598018513527,0.806027410177,0.390236529789487,-1.60205255223e-08,-6.72535722878e-09,-3.57353036051e-15
58,110,0.0172413793103,0.00909090909091,32.1671413195,0.944274151619,663.7245361083826,0.808664620862,0.397660845484516,1.56739088905e-14,1.13589028376e-15,3.43600148334e-13
58,112,0.0172413793103,0.00892857142857,32.209917815,0.945167467902,663.4240252481036,0.811079755713,0.404976916750422,3.52098975383e-14,3.00016676466e-15,1.96578864298e-13
58,114,0.0172413793103,0.00877192982456,32.2517831216,0.946032147856,663.1277969347944,0.813434452823,0.412185838823345,-1.16095936643e-14,-9.35098835426e-16,1.38278277717e-13
58,116,0.0172413793103,0.00862068965517,32.2924389704,0.946869857818,662.8358644427124,0.815730311341,0.419288850685974,4.88291129535e-13,1.8648775096e-12,-6.78818112831e-13
58,118,0.0172413793103,0.00847457627119,32.3320601465,0.947681740908,662.5480764341078,0.817969667177,0.426287250670813,-4.9595789918e-14,-1.65420345293e-16,2.8142210784e-12
58,120,0.0172413793103,0.00833333333333,32.3706715729,0.948468993868,662.2642999065243,0.82015468407,0.433182390934419,-2.74950761045e-12,-8.87389223338e-13,-3.23621685006e-12
56,4,0.0178571428571,0.25,18.3257905795,0.498856830093,700.080331968002,0.297143337199,2.90716261569614e-5,-3.53703624685e-11,-4.16636011141e-12,-6.24958418349e-12
56,6,0.0178571428571,0.166666666667,19.9502064811,0.577899645012,697.7031530471023,0.348231460521,0.000164097626267747,2.08622512978e-11,9.87994637209e-12,-1.4618257993e-11
56,8,0.0178571428571,0.125,21.2169265566,0.632696231882,695.7106708220347,0.388167810277,0.000540852239209461,3.8489729232e-12,6.65167192165e-13,-2.37176112083e-11
56,10,0.0178571428571,0.1,22.2614507453,0.673586687432,694.6415857098939,0.415046388741,0.00131292006187135,-2.50728589527e-07,-8.68064388876e-07,-6.89369394902e-12
56,12,0.0178571428571,0.0833333333333,23.0938090239,0.705581282549,692.4870238187802,0.449147122037,0.00261682965364559,-6.66385581652e-08,-3.71939406624e-08,2.71198341562e-11
56,14,0.0178571428571,0.0714285714286,23.8160792926,0.731435427299,691.0747298051288,0.474127518947,0.00456310205336615,-7.44313016101e-12,-4.62585571051e-13,-1.98460171907e-12
56,16,0.0178571428571,0.0625,24.4441089694,0.752828760677,689.850701319882,0.495709374227,0.00722129822828897,-1.16099577023e-07,-3.75783599481e-08,-7.49260375965e-12
56,18,0.0178571428571,0.0555555555556,24.985499423,0.770885924472,688.5053154887025,0.517093784498,0.0106266379733628,-1.37659050623e-07,1.31954752402e-07,-3.76887687725e-11
56,20,0.0178571428571,0.05,25.4768226803,0.786356876928,687.5747367374975,0.533568329778,0.0147836312274672,-1.29866333212e-07,-8.57471040142e-09,-1.40268352489e-12
56,22,0.0178571428571,0.0454545454545,25.9091149125,0.799786249332,686.5492376303728,0.55000778695,0.0196749017009993,-1.36939426947e-14,-1.3622205285e-12,2.38697950294e-15
56,24,0.0178571428571,0.0416666666667,26.2993178336,0.811554446715,685.5931184694954,0.565048025815,0.0252653684631308,-7.23525445218e-12,-6.76963401623e-13,2.29907759497e-12
56,26,0.0178571428571,0.0384615384615,26.6564942795,0.821958906873,684.7349380082131,0.578543063009,0.0315089095792128,-1.89144445448e-08,-3.38182192296e-08,-2.41692776903e-12
56,28,0.0178571428571,0.0357142857143,27.000262383,0.831236159631,684.3255283707621,0.587463846479,0.0383593054626905,-1.3993430896e-07,-3.4241875993e-07,-4.89548158955e-12
56,30,0.0178571428571,0.0333333333333,27.2771376225,0.839567596323,683.1065204430838,0.603103398507,0.0457395382248399,-1.30569905604e-07,-6.15730192806e-08,-1.70123082288e-11
56,32,0.0178571428571,0.03125,27.4930437508,0.847087800512,681.1039535853911,0.624457922222,0.0536542272383767,-2.39132753052e-07,6.69781006297e-07,2.59194297969e-11
56,34,0.0178571428571,0.0294117647059,27.8187784054,0.853919523508,681.9506999723579,0.621773028847,0.0619231479312213,-1.898384909e-07,-2.79720219151e-07,7.11958270116e-13
56,36,0.0178571428571,0.0277777777778,28.0278374243,0.860155122278,680.7626044440498,0.635732775517,0.0705922206662921,-3.8307685847e-08,2.46127260393e-10,2.23931984067e-13
56,38,0.0178571428571,0.0263157894737,28.2427504703,0.865868668507,680.0739803231654,0.645112429005,0.0795932788671296,-1.90902229056e-13,-1.59668804609e-14,-8.74300631892e-16
56,40,0.0178571428571,0.025,28.4444539628,0.871119131334,679.408187601799,0.653987056471,0.0888696878800558,2.57627723815e-13,1.73708786917e-14,6.41889319475e-13
56,42,0.0178571428571,0.0238095238095,28.641587036,0.875963890044,678.9060689697917,0.661280268923,0.0983779253135489,6.84532067457e-08,-7.01745779795e-08,-1.88721260841e-12
56,44,0.0178571428571,0.0227272727273,28.8110286365,0.880450588,678.146883814793,0.670374261566,0.108074185990989,-2.08742409886e-14,-1.80549908594e-15,-2.10945150236e-12
56,46,0.0178571428571,0.0217391304348,28.977470814,0.884618426074,677.546661597072,0.677957934601,0.117924260839430,-4.58439934269e-14,-3.81967712485e-16,-1.04333486295e-11
56,48,0.0178571428571,0.0208333333333,29.1337793188,0.88850127466,676.9654210171897,0.685176475496,0.127893435178201,-8.92055120093e-14,-7.2899784833e-15,4.07633649058e-12
56,50,0.0178571428571,0.02,29.3039471642,0.892125643259,676.8040424327463,0.68898823072,0.137961050612202,-1.95549008568e-08,-1.77392276119e-07,1.35757793895e-11
56,52,0.0178571428571,0.0192307692308,29.425060539,0.895518052862,675.9231266114434,0.698117926589,0.148070976158405,-5.03555593346e-08,-2.9083839744e-08,-2.75355432899e-12
56,54,0.0178571428571,0.0185185185185,29.6303033661,0.898700697031,676.646558506481,0.69483197034,0.158341904624186,-8.86895094503e-08,-5.62959783436e-07,-7.68358987546e-12
56,56,0.0178571428571,0.0178571428571,29.7769790076,0.901692515117,676.4628859600662,0.698345501599,0.168586044670955,-1.1514010982e-07,-6.91818691296e-07,-2.44443632003e-11
56,58,0.0178571428571,0.0172413793103,29.797038501,0.904513514271,674.3016283658949,0.71668277609,0.178566864211331,-1.25502157478e-13,-9.20567183252e-13,-9.59196611028e-12
56,60,0.0178571428571,0.0166666666667,29.937759317,0.907170956595,674.2819542662165,0.718851854455,0.188729045982986,-4.56543057756e-08,-1.78639142697e-07,2.52188825378e-11
